id,area,ascensor,balcon,banos,banoservicio,cuartoservicio,estudio,habitaciones,halldealcobas,piscina,remodelado,saloncomunal,terraza,zonalavanderia,valorventa,latitud,longitud,1.0,2.0,3.0,4.0,5.0,6.0
1261775,180.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,660000000.0,4.6689300537000005,-74.1317901611,0,0,1,0,0,0
293061,199.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,750000000.0,4.6643190383999995,-74.12581634520001,0,0,0,1,0,0
670807,168.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,870000000.0,4.6620001793,-74.1259994507,0,0,0,1,0,0
1022701,198.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,520000000.0,4.6805400848000005,-74.1395645142,0,0,1,0,0,0
521179,220.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,390000000.0,4.6831922531,-74.1415786743,0,0,1,0,0,0
842377,220.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,390000000.0,4.6822085381,-74.1402893066,0,0,1,0,0,0
702882,220.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,350000000.0,4.669380188,-74.1470718384,0,0,1,0,0,0
647762,200.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,395000000.0,4.6698760986000005,-74.1448364258,0,0,1,0,0,0
671498,244.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,480000000.0,4.6710705757,-74.1451263428,0,0,1,0,0,0
637110,220.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,649000000.0,4.6760878563,-74.146446228,0,0,1,0,0,0
132705,200.0,0.0,1.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,690000000.0,4.6390385628,-74.1269226074,0,0,1,0,0,0
272579,177.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,365000000.0,4.6349864006,-74.1281051636,0,0,1,0,0,0
654801,200.0,0.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,460000000.0,4.6339998245,-74.1279983521,0,0,1,0,0,0
652562,300.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,450000000.0,4.6423597336,-74.1386489868,0,0,1,0,0,0
812622,201.6,0.0,1.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,750000000.0,4.6421508789,-74.13692474369999,0,0,1,0,0,0
738259,150.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,385000000.0,4.6323771477,-74.1492156982,0,0,1,0,0,0
659608,189.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,500000000.0,4.6387767792000005,-74.1426925659,0,0,1,0,0,0
633078,230.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,600000000.0,4.6369299888999995,-74.1426391602,0,0,1,0,0,0
1019765,234.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,850000000.0,4.6302900313999995,-74.07791137699999,0,0,0,1,0,0
1017885,456.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1450000000.0,4.6282901764,-74.0762405396,0,0,0,1,0,0
662154,179.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,900000000.0,4.623770237,-74.0735473633,0,0,0,1,0,0
286255,507.0,0.0,0.0,3.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1400000000.0,4.6294798851,-74.0782775879,0,0,0,1,0,0
1250857,310.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,820000000.0,4.6290001869,-74.08000183109999,0,0,0,1,0,0
602597,465.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,898000000.0,4.6490001678,-74.0729980469,0,0,0,1,0,0
100895,401.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1300000000.0,4.6454019547000005,-74.076499939,0,0,0,1,0,0
112641,240.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,690000000.0,4.6499147415,-74.0752105713,0,0,1,0,0,0
524149,285.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,745000000.0,4.6466598511,-74.0706481934,0,0,0,1,0,0
952478,156.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1100000000.0,4.6482038498,-74.0702514648,0,0,0,1,0,0
601582,540.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,990000000.0,4.6356520652999995,-74.0702819824,0,0,0,1,0,0
1264664,180.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,895000000.0,4.6344599724,-74.0731964111,0,0,0,1,0,0
630637,263.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,800000000.0,4.6376600266,-74.07778167720001,0,0,0,1,0,0
108520,299.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1000000000.0,4.6441001892000005,-74.0702514648,1,0,0,0,0,0
626992,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,280000000.0,4.6431879997,-74.0701904297,0,0,0,1,0,0
690384,140.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,420000000.0,4.6398301125,-74.07160186770001,0,0,1,0,0,0
950314,224.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,650000000.0,4.6622166634,-74.0704040527,0,0,1,0,0,0
574782,220.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,760000000.0,4.6616902351,-74.071937561,0,0,1,0,0,0
553701,281.0,0.0,1.0,3.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,750000000.0,4.6580410004,-74.0665588379,0,0,1,0,0,0
698155,72.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,680000000.0,4.6532101631,-74.0749130249,0,0,1,0,0,0
574048,207.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1050000000.0,4.6693701744,-74.062538147,0,0,0,0,1,0
583792,300.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000000.0,4.6690001488,-74.06199646,0,0,0,1,0,0
1259322,313.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1100000000.0,4.6720218658,-74.0626754761,0,0,0,0,1,0
606281,200.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,950000000.0,4.672853469800001,-74.06340026859999,0,0,0,1,0,0
235495,160.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,560000000.0,4.6690001488,-74.0670776367,0,0,1,0,0,0
122779,52.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,220000000.0,4.6177949905,-74.0636520386,0,1,0,0,0,0
1317678,147.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,295000000.0,4.6149568558,-74.0694046021,0,0,1,0,0,0
762544,52.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,220000000.0,4.6386380196,-74.0606613159,0,1,0,0,0,0
665634,163.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1280000000.0,4.63458395,-74.0615921021,0,0,0,1,0,0
658693,128.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,215000000.0,4.629240036000001,-74.0614776611,0,1,0,0,0,0
615529,240.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1550000000.0,4.6481180191,-74.063041687,0,0,0,1,0,0
396713,180.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,700000000.0,4.6446084976,-74.0648803711,0,0,0,1,0,0
191749,200.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,930000000.0,4.640999794,-74.06400299069999,0,0,0,1,0,0
425504,240.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,200000000.0,4.6837530136000005,-74.0478515625,0,1,0,0,0,0
270075,210.0,0.0,1.0,3.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,360000000.0,4.677877903,-74.049446106,0,0,1,0,0,0
1348843,285.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000000.0,4.6847758293,-74.0481109619,0,0,0,0,0,1
229956,113.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,165000000.0,4.6658005714,-74.0241317749,0,1,0,0,0,0
610540,244.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1380000000.0,4.6880002022000005,-74.0390014648,0,0,0,1,0,0
99346,276.5,0.0,0.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1250000000.0,4.699090003999999,-74.03662872310001,0,0,0,0,0,1
700021,255.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000000.0,4.692987442,-74.0359039307,0,0,0,0,0,1
433699,266.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000000.0,4.6916799545,-74.0431976318,0,0,0,0,0,1
638412,72.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,325000000.0,4.7042102814,-74.0538406372,0,0,1,0,0,0
694744,150.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,420000000.0,4.7042102814,-74.0538406372,0,0,0,1,0,0
611678,150.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,166000000.0,4.7042102814,-74.0538406372,0,1,0,0,0,0
698567,83.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,222600000.0,4.7042102814,-74.0538406372,0,0,1,0,0,0
512767,155.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,260000000.0,4.6961374283,-74.0551986694,0,1,0,0,0,0
506679,72.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,230000000.0,4.6962032318,-74.0551452637,1,0,0,0,0,0
698649,70.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,190000000.0,4.7462921143,-74.0396270752,0,0,1,0,0,0
710617,145.0,0.0,0.0,3.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,280000000.0,4.7323465347,-74.0292358398,0,0,1,0,0,0
637458,182.0,0.0,0.0,3.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,380000000.0,4.7314372063,-74.0241622925,0,0,1,0,0,0
562588,200.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,760000000.0,4.7265200615,-74.0257720947,0,0,0,1,0,0
750246,163.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,950000000.0,4.7246723175,-74.0331726074,0,0,0,1,0,0
224883,167.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,500000000.0,4.7287669182,-74.0408248901,0,0,0,1,0,0
199771,167.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,500000000.0,4.7287669182,-74.0408248901,0,0,0,1,0,0
552388,202.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000000.0,4.716677188899999,-74.0429000854,0,0,0,0,1,0
780146,172.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,860000000.0,4.7179756164999995,-74.0409851074,0,0,0,0,1,0
1366021,200.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1020000000.0,4.7210698128,-74.04383850100001,0,0,0,0,1,0
1331258,300.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1275000000.0,4.7259898186000004,-74.0466918945,0,1,0,0,0,0
553043,225.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000000.0,4.7241840363,-74.0473403931,0,0,0,0,1,0
100991,120.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,430000000.0,4.740749836,-74.04276275630001,0,0,0,1,0,0
134355,333.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000000.0,4.7446045876,-74.0455932617,0,0,0,0,1,0
1050052,143.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,720000000.0,4.7349839211,-74.0352020264,0,0,0,1,0,0
838785,103.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,420000000.0,4.7305178642,-74.03945922850001,0,0,0,1,0,0
776349,300.0,0.0,1.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,810000000.0,4.7287430763,-74.0375747681,0,0,0,1,0,0
853137,196.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,460000000.0,4.7379808426,-74.0456466675,0,0,0,1,0,0
229649,230.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,632000000.0,4.7354769707,-74.03931427,0,0,0,1,0,0
713841,300.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,780000000.0,4.7357430458,-74.0399703979,0,0,0,1,0,0
167014,228.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,500000000.0,4.7567000389,-74.030090332,0,0,1,0,0,0
1253304,400.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,800000000.0,4.7654800415,-74.0385894775,0,0,1,0,0,0
583015,79.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,225000000.0,4.7570257187000005,-74.03253936770001,0,0,1,0,0,0
1294789,210.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,180000000.0,4.7319455147000005,-74.0187530518,1,0,0,0,0,0
588927,67.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,220000000.0,4.7423009872,-74.0540313721,0,0,1,0,0,0
231361,130.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,450000000.0,4.7300000191,-74.0559997559,0,0,0,1,0,0
136337,180.0,0.0,0.0,3.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,580000000.0,4.7325491905,-74.0626983643,0,0,0,1,0,0
241116,243.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,950000000.0,4.7270002364999995,-74.06400299069999,0,0,0,1,0,0
544841,249.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1100000000.0,4.7260279655,-74.0644607544,0,0,0,0,1,0
814162,90.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,440000000.0,4.7217373848,-74.0666427612,0,0,0,0,1,0
1339818,220.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,790000000.0,4.7123184204,-74.0552978516,0,0,1,0,0,0
542199,190.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,720000000.0,4.7090001106,-74.0569992065,0,0,0,0,1,0
671574,182.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,420000000.0,4.7072100639,-74.0568389893,0,0,0,0,1,0
571770,175.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,760000000.0,4.7297120094,-74.07041931149999,0,0,0,0,1,0
830171,441.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1200000000.0,4.7059679031,-74.0783233643,0,0,0,0,1,0
868608,253.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,800000000.0,4.7030000687,-74.0569992065,0,0,0,0,1,0
696316,250.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1000000000.0,4.7034301757999994,-74.0605697632,0,0,0,0,1,0
1261429,217.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,850000000.0,4.7030000687,-74.06199646,0,0,0,1,0,0
735587,150.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,600000000.0,4.6994414330000005,-74.0621490479,0,0,0,0,1,0
319271,72.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,295000000.0,4.7182407379,-74.0747756958,0,1,0,0,0,0
943896,200.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,420000000.0,4.7182898521,-74.0776519775,0,0,1,0,0,0
119015,106.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,330000000.0,4.7511744499,-74.06624603270001,0,0,1,0,0,0
1322244,150.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,190000000.0,4.749710083,-74.0625534058,0,1,0,0,0,0
334064,135.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,350000000.0,4.743999958,-74.0589981079,0,0,1,0,0,0
271171,110.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,455000000.0,4.7308778763,-74.0689239502,0,0,0,0,1,0
564843,243.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,850000000.0,4.7321958542,-74.0719680786,0,0,0,0,1,0
170723,187.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1200000000.0,4.7123527527,-74.0632553101,0,0,0,0,1,0
221542,78.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,346151900.0,4.7119979858,-74.0629348755,0,0,0,0,1,0
241168,225.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,880000000.0,4.7129998207,-74.0660018921,0,0,0,0,1,0
740419,265.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,900000000.0,4.7161602974,-74.0691070557,0,0,0,1,0,0
583691,243.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,900000000.0,4.7140002250999995,-74.0670013428,0,0,0,0,1,0
129729,320.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,695000000.0,4.7138748169,-74.0684051514,0,0,0,1,0,0
565609,276.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1250000000.0,4.7112102509,-74.060836792,0,0,0,0,1,0
579432,80.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,340000000.0,4.7092604637,-74.0634994507,0,0,0,1,0,0
688669,300.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1590000000.0,4.7112102509,-74.060836792,0,0,0,1,0,0
574908,320.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,750000000.0,4.7112102509,-74.060836792,0,0,1,0,0,0
657671,248.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1300000000.0,4.7069997787,-74.06099700930001,0,0,0,0,1,0
135916,160.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,800000000.0,4.7057394981,-74.0600280762,0,0,0,0,1,0
1353782,160.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,690000000.0,4.7057394981,-74.0600280762,0,0,0,0,1,0
799171,102.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,415000000.0,4.7672944069,-74.05117797850001,0,0,0,1,0,0
1001121,258.0,0.0,0.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,520000000.0,4.7568731308,-74.0525970459,0,0,0,1,0,0
1326287,230.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,480000000.0,4.7548999786,-74.0475997925,0,0,0,1,0,0
612256,200.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,650000000.0,4.7540001869,-74.0490036011,0,0,0,1,0,0
1227306,201.0,0.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,630000000.0,4.7540001869,-74.0490036011,0,0,0,1,0,0
782478,140.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,640000000.0,4.7542133331,-74.0493621826,0,0,0,1,0,0
876979,105.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,330000000.0,4.7608780861,-74.0492172241,0,0,0,1,0,0
562269,250.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,1300000000.0,4.704662323,-74.0869827271,0,0,0,0,1,0
1041041,230.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,950000000.0,4.7169280052,-74.0714797974,0,0,0,1,0,0
1294329,180.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,270000000.0,4.727930069,-74.0813293457,0,1,0,0,0,0
950828,77.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,265000000.0,4.7166090012,-74.08936309810001,0,0,1,0,0,0
649158,288.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,700000000.0,4.7179999352,-74.09200286869999,0,1,0,0,0,0
678318,144.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,320000000.0,4.7252025604000005,-74.09832000729999,0,1,0,0,0,0
809921,182.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,295000000.0,4.728785991700001,-74.09488677979999,0,1,0,0,0,0
851658,135.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,275000000.0,4.7452001572,-74.1031112671,0,0,1,0,0,0
544195,164.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,450000000.0,4.7518010139,-74.0928421021,0,0,1,0,0,0
779099,164.0,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,450000000.0,4.751999855,-74.0930023193,0,0,1,0,0,0
952766,110.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,220000000.0,4.7436904907,-74.0966186523,0,0,1,0,0,0
1280197,93.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,270000000.0,4.7449998856,-74.0950012207,0,0,1,0,0,0
651646,152.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,350000000.0,4.7408008575,-74.10623168949999,0,1,0,0,0,0
1368965,210.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,320000000.0,4.7424864769,-74.1097564697,0,1,0,0,0,0
202774,108.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,230000000.0,4.734000206,-74.1009979248,0,1,0,0,0,0
951061,108.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,230000000.0,4.734000206,-74.1009979248,0,1,0,0,0,0
767319,97.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,260000000.0,4.7330775261,-74.0992050171,0,1,0,0,0,0
696517,240.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,600000000.0,4.733864784200001,-74.0982971191,0,0,1,0,0,0
